data,preco,eps_ttm,eps_ttm_pit,pe,pe_pit,earnings_yield,pe_z,pe_pct,cape
2021-04-01,4019.870117,138.386667,105.486667,29.048103,38.10785,3.442566,1.47872,91.626984,36.719814
2021-04-05,4077.909912,138.386667,105.486667,29.467506,38.65806,3.393569,1.560115,91.666667,36.719814
2021-04-06,4073.939941,138.386667,105.486667,29.438818,38.620425,3.396875,1.553009,91.626984,36.719814
2021-04-07,4079.949951,138.386667,105.486667,29.482247,38.677399,3.391872,1.560131,91.666667,36.719814
2021-04-08,4097.169922,138.386667,105.486667,29.606681,38.840643,3.377616,1.583205,91.666667,36.719814
2021-04-09,4128.799805,138.386667,105.486667,29.835243,39.14049,3.351741,1.626744,91.746032,36.719814
2021-04-12,4127.990234,138.386667,105.486667,29.829393,39.132815,3.352398,1.624036,91.706349,36.719814
2021-04-13,4141.589844,138.386667,105.486667,29.927665,39.261738,3.34139,1.641827,91.746032,36.719814
2021-04-14,4124.660156,138.386667,105.486667,29.805329,39.101246,3.355105,1.616169,91.587302,36.719814
2021-04-15,4170.419922,138.386667,105.486667,30.135995,39.535043,3.318291,1.679685,91.785714,36.719814
2021-04-16,4185.470215,138.386667,105.486667,30.24475,39.677718,3.306359,1.699426,91.865079,36.719814
2021-04-19,4163.259766,138.386667,116.843333,30.084255,35.631128,3.323998,1.666203,91.706349,36.719814
2021-04-20,4134.939941,138.386667,116.843333,29.879612,35.388754,3.346764,1.624372,91.587302,36.719814
2021-04-21,4173.419922,138.386667,116.843333,30.157674,35.718083,3.315906,1.677467,91.746032,36.719814
2021-04-22,4134.97998,138.386667,116.843333,29.879902,35.389096,3.346731,1.621272,91.547619,36.719814
2021-04-23,4180.169922,138.386667,116.843333,30.20645,35.775853,3.310551,1.683869,91.785714,36.719814
2021-04-26,4187.620117,138.386667,116.843333,30.260286,35.839615,3.304661,1.692795,91.904762,36.719814
2021-04-27,4186.720215,138.386667,116.843333,30.253783,35.831914,3.305372,1.689847,91.825397,36.719814
2021-04-28,4183.180176,138.386667,116.843333,30.228202,35.801616,3.308169,1.683158,91.706349,36.719814
2021-04-29,4211.470215,138.386667,116.843333,30.43263,36.043736,3.285947,1.721585,92.02381,36.719814
2021-04-30,4181.169922,138.386667,116.843333,30.213676,35.784412,3.309759,1.676929,91.626984,36.719814
2021-05-03,4192.660156,148.573333,116.843333,28.219466,35.88275,3.543653,1.284371,90.595238,36.552134
2021-05-04,4164.660156,148.573333,116.843333,28.031007,35.643113,3.567478,1.24635,90.436508,36.552134
2021-05-05,4167.589844,148.573333,116.843333,28.050726,35.668187,3.56497,1.249188,90.436508,36.552134
2021-05-06,4201.620117,148.573333,116.843333,28.279773,35.959434,3.536096,1.293059,90.595238,36.552134
2021-05-07,4232.600098,148.573333,116.843333,28.488289,36.224575,3.510214,1.33285,90.634921,36.552134
2021-05-10,4188.430176,148.573333,116.843333,28.190996,35.846548,3.547232,1.273471,90.47619,36.552134
2021-05-11,4152.100098,148.573333,116.843333,27.946469,35.535618,3.57827,1.224508,90.238095,36.552134
2021-05-12,4063.040039,148.573333,116.843333,27.347034,34.773401,3.656704,1.10604,90.0,36.552134
2021-05-13,4112.5,148.573333,116.843333,27.679934,35.196702,3.612725,1.170402,90.079365,36.552134
2021-05-14,4173.850098,148.573333,116.843333,28.092862,35.721765,3.559623,1.250373,90.31746,36.552134
2021-05-17,4163.290039,148.573333,128.2,28.021785,32.474961,3.568652,1.235426,90.198413,36.552134
2021-05-18,4127.830078,148.573333,128.2,27.783116,32.198363,3.599308,1.187658,90.0,36.552134
2021-05-19,4115.680176,148.573333,128.2,27.701338,32.10359,3.609934,1.170682,89.960317,36.552134
2021-05-20,4159.120117,148.573333,128.2,27.993719,32.442435,3.57223,1.227027,90.15873,36.552134
2021-05-21,4155.859863,148.573333,128.2,27.971775,32.417004,3.575032,1.221737,90.119048,36.552134
2021-05-24,4197.049805,148.573333,128.2,28.249012,32.738298,3.539947,1.275052,90.515873,36.552134
2021-05-25,4188.129883,148.573333,128.2,28.188974,32.66872,3.547486,1.262245,90.396825,36.552134
2021-05-26,4195.990234,148.573333,128.2,28.24188,32.730033,3.540841,1.271575,90.47619,36.552134
2021-05-27,4200.879883,148.573333,128.2,28.274791,32.768174,3.536719,1.276986,90.515873,36.552134
2021-05-28,4204.109863,148.573333,128.2,28.296531,32.793369,3.534002,1.280204,90.555556,36.552134
2021-06-01,4202.040039,158.76,128.2,26.467876,32.777223,3.778165,0.921015,88.571429,36.696258
2021-06-02,4208.120117,158.76,128.2,26.506174,32.82465,3.772706,0.927783,88.571429,36.696258
2021-06-03,4192.850098,158.76,128.2,26.409991,32.705539,3.786446,0.908198,88.492063,36.696258
2021-06-04,4229.890137,158.76,128.2,26.643299,32.994463,3.753289,0.953185,88.690476,36.696258
2021-06-07,4226.52002,158.76,128.2,26.622071,32.968175,3.756282,0.948272,88.650794,36.696258
2021-06-08,4227.259766,158.76,128.2,26.626731,32.973945,3.755624,0.948435,88.650794,36.696258
2021-06-09,4219.549805,158.76,128.2,26.578167,32.913805,3.762487,0.938168,88.531746,36.696258
2021-06-10,4239.180176,158.76,128.2,26.701815,33.066928,3.745064,0.961667,88.690476,36.696258
2021-06-11,4247.439941,158.76,128.2,26.753842,33.131357,3.737781,0.971113,88.690476,36.696258
2021-06-14,4255.149902,158.76,128.2,26.802406,33.191497,3.731008,0.979877,88.690476,36.696258
2021-06-15,4246.589844,158.76,138.386667,26.748487,30.686409,3.738529,0.968537,88.611111,36.696258
2021-06-16,4223.700195,158.76,138.386667,26.60431,30.521005,3.75879,0.939503,88.412698,36.696258
2021-06-17,4221.859863,158.76,138.386667,26.592718,30.507707,3.760428,0.936492,88.373016,36.696258
2021-06-18,4166.450195,158.76,138.386667,26.243702,30.107309,3.810438,0.867273,88.015873,36.696258
2021-06-21,4224.790039,158.76,138.386667,26.611174,30.528881,3.75782,0.938692,88.412698,36.696258
2021-06-22,4246.439941,158.76,138.386667,26.747543,30.685326,3.738661,0.964722,88.571429,36.696258
2021-06-23,4241.839844,158.76,138.386667,26.718568,30.652085,3.742716,0.958282,88.531746,36.696258
2021-06-24,4266.490234,158.76,138.386667,26.873836,30.830212,3.721091,0.988016,88.730159,36.696258
2021-06-25,4280.700195,158.76,138.386667,26.963342,30.932895,3.708739,1.004818,88.888889,36.696258
2021-06-28,4290.609863,158.76,138.386667,27.025761,31.004503,3.700173,1.016294,89.007937,36.696258
2021-06-29,4291.799805,158.76,138.386667,27.033257,31.013102,3.699147,1.016978,89.007937,36.696258
2021-06-30,4297.5,158.76,138.386667,27.069161,31.054292,3.694241,1.023247,89.007937,36.696258
2021-07-01,4319.939941,164.316667,138.386667,26.290333,31.216446,3.803679,0.869448,87.698413,37.443383
2021-07-02,4352.339844,164.316667,138.386667,26.487513,31.450572,3.775364,0.907493,87.81746,37.443383
2021-07-06,4343.540039,164.316667,138.386667,26.433959,31.386984,3.783013,0.896245,87.738095,37.443383
2021-07-07,4358.129883,164.316667,138.386667,26.52275,31.492412,3.770348,0.912979,87.857143,37.443383
2021-07-08,4320.819824,164.316667,138.386667,26.295688,31.222804,3.802905,0.867615,87.579365,37.443383
2021-07-09,4369.549805,164.316667,138.386667,26.592249,31.574933,3.760494,0.925219,88.015873,37.443383
2021-07-12,4384.629883,164.316667,138.386667,26.684024,31.683904,3.747561,0.942528,88.253968,37.443383
2021-07-13,4369.209961,164.316667,138.386667,26.590181,31.572478,3.760787,0.923326,87.936508,37.443383
2021-07-14,4374.299805,164.316667,138.386667,26.621157,31.609258,3.756411,0.928683,88.095238,37.443383
2021-07-15,4360.029785,164.316667,148.573333,26.534312,29.345978,3.768705,0.910867,87.698413,37.443383
2021-07-16,4327.160156,164.316667,148.573333,26.334274,29.124743,3.797333,0.870789,87.420635,37.443383
2021-07-19,4258.490234,164.316667,148.573333,25.916362,28.662548,3.858566,0.787853,87.02381,37.443383
2021-07-20,4323.060059,164.316667,148.573333,26.309322,29.097147,3.800934,0.864532,87.34127,37.443383
2021-07-21,4358.689941,164.316667,148.573333,26.526158,29.33696,3.769864,0.906515,87.65873,37.443383
2021-07-22,4367.47998,164.316667,148.573333,26.579653,29.396123,3.762276,0.916326,87.81746,37.443383
2021-07-23,4411.790039,164.316667,148.573333,26.849316,29.69436,3.72449,0.96869,88.531746,37.443383
2021-07-26,4422.299805,164.316667,148.573333,26.913276,29.765098,3.715638,0.980523,88.730159,37.443383
2021-07-27,4401.459961,164.316667,148.573333,26.786449,29.624832,3.733231,0.954777,88.373016,37.443383
2021-07-28,4400.640137,164.316667,148.573333,26.781459,29.619314,3.733926,0.953039,88.333333,37.443383
2021-07-29,4419.149902,164.316667,148.573333,26.894106,29.743897,3.718287,0.974475,88.611111,37.443383
2021-07-30,4395.259766,164.316667,148.573333,26.748715,29.5831,3.738497,0.945069,88.214286,37.443383
2021-08-02,4387.160156,169.873333,148.573333,25.826067,29.528584,3.872057,0.762526,86.587302,37.973501
2021-08-03,4423.149902,169.873333,148.573333,26.03793,29.77082,3.840551,0.803634,86.825397,37.973501
2021-08-04,4402.660156,169.873333,148.573333,25.917312,29.63291,3.858425,0.779188,86.626984,37.973501
2021-08-05,4429.100098,169.873333,148.573333,26.072957,29.810869,3.835392,0.809224,86.825397,37.973501
2021-08-06,4436.52002,169.873333,148.573333,26.116636,29.86081,3.828977,0.817176,86.825397,37.973501
2021-08-09,4432.350098,169.873333,148.573333,26.092089,29.832743,3.832579,0.811666,86.785714,37.973501
2021-08-10,4436.75,169.873333,148.573333,26.11799,29.862358,3.828779,0.816125,86.825397,37.973501
2021-08-11,4442.410156,169.873333,148.573333,26.15131,29.900454,3.8239,0.822051,86.825397,37.973501
2021-08-12,4460.830078,169.873333,148.573333,26.259743,30.024433,3.80811,0.842844,86.904762,37.973501
2021-08-13,4468.0,169.873333,148.573333,26.301951,30.072691,3.801999,0.850532,86.984127,37.973501
2021-08-16,4479.709961,169.873333,158.76,26.370884,28.216868,3.792061,0.863529,87.103175,37.973501
2021-08-17,4448.080078,169.873333,158.76,26.184687,28.017637,3.819026,0.826043,86.706349,37.973501
2021-08-18,4400.27002,169.873333,158.76,25.903242,27.71649,3.860521,0.769702,86.190476,37.973501
2021-08-19,4405.799805,169.873333,158.76,25.935794,27.751322,3.855675,0.775505,86.269841,37.973501
2021-08-20,4441.669922,169.873333,158.76,26.146952,27.977261,3.824538,0.816682,86.626984,37.973501
2021-08-23,4479.529785,169.873333,158.76,26.369823,28.215733,3.792213,0.860182,87.063492,37.973501
2021-08-24,4486.22998,169.873333,158.76,26.409266,28.257936,3.78655,0.867357,87.103175,37.973501
2021-08-25,4496.189941,169.873333,158.76,26.467897,28.320672,3.778162,0.878348,87.222222,37.973501
2021-08-26,4470.0,169.873333,158.76,26.313724,28.155707,3.800298,0.847127,86.865079,37.973501
2021-08-27,4509.370117,169.873333,158.76,26.545486,28.403692,3.767119,0.892475,87.420635,37.973501
2021-08-30,4528.790039,169.873333,158.76,26.659806,28.526014,3.750965,0.914505,87.97619,37.973501
2021-08-31,4522.680176,169.873333,158.76,26.623838,28.487529,3.756032,0.906698,87.857143,37.973501
2021-09-01,4524.089844,175.43,158.76,25.788576,28.496409,3.877686,0.740059,85.674603,37.620347
2021-09-02,4536.950195,175.43,158.76,25.861883,28.577414,3.866694,0.753999,85.753968,37.620347
2021-09-03,4535.430176,175.43,158.76,25.853219,28.567839,3.86799,0.751638,85.714286,37.620347
2021-09-07,4520.029785,175.43,158.76,25.765432,28.470835,3.881169,0.733536,85.555556,37.620347
2021-09-08,4514.069824,175.43,158.76,25.731459,28.433294,3.886293,0.726145,85.515873,37.620347
2021-09-09,4493.279785,175.43,158.76,25.61295,28.302342,3.904275,0.701925,85.357143,37.620347
2021-09-10,4458.580078,175.43,158.76,25.415152,28.083775,3.934661,0.6619,85.198413,37.620347
2021-09-13,4468.72998,175.43,158.76,25.473009,28.147707,3.925724,0.672816,85.198413,37.620347
2021-09-14,4443.049805,175.43,164.316667,25.326625,27.039557,3.948414,0.643006,84.960317,37.620347
2021-09-15,4480.700195,175.43,164.316667,25.541243,27.26869,3.915236,0.685219,85.277778,37.620347
2021-09-16,4473.75,175.43,164.316667,25.501625,27.226392,3.921319,0.676696,85.15873,37.620347
2021-09-17,4432.990234,175.43,164.316667,25.269283,26.978336,3.957374,0.629674,84.642857,37.620347
2021-09-20,4357.72998,175.43,164.316667,24.840278,26.520316,4.02572,0.543326,83.611111,37.620347
2021-09-21,4354.189941,175.43,164.316667,24.820099,26.498772,4.028993,0.538683,83.571429,37.620347
2021-09-22,4395.640137,175.43,164.316667,25.056377,26.75103,3.991,0.58534,84.166667,37.620347
2021-09-23,4448.97998,175.43,164.316667,25.360429,27.075646,3.943151,0.645578,84.920635,37.620347
2021-09-24,4455.47998,175.43,164.316667,25.39748,27.115204,3.937398,0.652381,84.960317,37.620347
2021-09-27,4443.109863,175.43,164.316667,25.326967,27.039922,3.948361,0.637644,84.801587,37.620347
2021-09-28,4352.629883,175.43,164.316667,24.811206,26.489278,4.030437,0.533656,83.333333,37.620347
2021-09-29,4359.459961,175.43,164.316667,24.850139,26.530845,4.024122,0.540851,83.571429,37.620347
2021-09-30,4307.540039,175.43,164.316667,24.554181,26.21487,4.072626,0.480844,81.507937,37.620347
2021-10-01,4357.040039,182.91,164.316667,23.820677,26.516117,4.198033,0.332934,74.960317,37.253025
2021-10-04,4300.459961,182.91,164.316667,23.511344,26.171782,4.253266,0.270136,68.214286,37.253025
2021-10-05,4345.720215,182.91,164.316667,23.75879,26.447227,4.208969,0.319243,73.571429,37.253025
2021-10-06,4363.549805,182.91,164.316667,23.856267,26.555735,4.191771,0.338205,75.555556,37.253025
2021-10-07,4399.759766,182.91,164.316667,24.054233,26.776102,4.157272,0.377407,78.373016,37.253025
2021-10-08,4391.339844,182.91,164.316667,24.0082,26.72486,4.165244,0.367492,77.460317,37.253025
2021-10-11,4361.189941,182.91,164.316667,23.843365,26.541373,4.194039,0.333625,75.277778,37.253025
2021-10-12,4350.649902,182.91,164.316667,23.785741,26.477228,4.204199,0.321366,74.126984,37.253025
2021-10-13,4363.799805,182.91,164.316667,23.857634,26.557256,4.191531,0.335236,75.515873,37.253025
2021-10-14,4438.259766,182.91,164.316667,24.264719,27.010405,4.12121,0.416825,79.84127,37.253025
2021-10-15,4471.370117,182.91,169.873333,24.445739,26.32179,4.090692,0.452785,80.952381,37.253025
2021-10-18,4486.459961,182.91,169.873333,24.528238,26.410619,4.076934,0.468852,81.269841,37.253025
2021-10-19,4519.629883,182.91,169.873333,24.709583,26.605882,4.047013,0.50492,82.539683,37.253025
2021-10-20,4536.189941,182.91,169.873333,24.80012,26.703367,4.032239,0.522634,83.214286,37.253025
2021-10-21,4549.779785,182.91,169.873333,24.874418,26.783367,4.020195,0.537066,83.690476,37.253025
2021-10-22,4544.899902,182.91,169.873333,24.847739,26.75464,4.024511,0.531053,83.452381,37.253025
2021-10-25,4566.47998,182.91,169.873333,24.965721,26.881676,4.005492,0.554354,83.928571,37.253025
2021-10-26,4574.790039,182.91,169.873333,25.011153,26.930596,3.998216,0.562957,83.928571,37.253025
2021-10-27,4551.680176,182.91,169.873333,24.884808,26.794554,4.018516,0.536718,83.611111,37.253025
2021-10-28,4596.419922,182.91,169.873333,25.129407,27.057925,3.979401,0.585753,84.126984,37.253025
2021-10-29,4605.379883,182.91,169.873333,25.178393,27.11067,3.971659,0.595089,84.246032,37.253025
2021-11-01,4613.669922,190.39,169.873333,24.232732,27.159471,4.12665,0.402376,79.166667,38.582627
2021-11-02,4630.649902,190.39,169.873333,24.321918,27.259428,4.111518,0.41991,79.84127,38.582627
2021-11-03,4660.569824,190.39,169.873333,24.479068,27.435559,4.085123,0.45127,80.674603,38.582627
2021-11-04,4680.060059,190.39,169.873333,24.581438,27.550293,4.06811,0.471491,81.349206,38.582627
2021-11-05,4697.529785,190.39,169.873333,24.673196,27.653132,4.052981,0.489555,81.785714,38.582627
2021-11-08,4701.700195,190.39,169.873333,24.695101,27.677683,4.049386,0.493408,82.063492,38.582627
2021-11-09,4685.25,190.39,169.873333,24.608698,27.580845,4.063604,0.475205,81.388889,38.582627
2021-11-10,4646.709961,190.39,169.873333,24.406271,27.353969,4.097308,0.433346,80.119048,38.582627
2021-11-11,4649.27002,190.39,169.873333,24.419718,27.36904,4.095051,0.435486,80.198413,38.582627
2021-11-12,4682.850098,190.39,169.873333,24.596093,27.566717,4.065686,0.470868,81.309524,38.582627
2021-11-15,4682.799805,190.39,175.43,24.595829,26.693267,4.06573,0.470204,81.269841,38.582627
2021-11-16,4700.899902,190.39,175.43,24.690897,26.796442,4.050076,0.489009,81.984127,38.582627
2021-11-17,4688.669922,190.39,175.43,24.626661,26.726728,4.06064,0.475284,81.547619,38.582627
2021-11-18,4704.540039,190.39,175.43,24.710016,26.817192,4.046942,0.491716,82.222222,38.582627
2021-11-19,4697.959961,190.39,175.43,24.675455,26.779684,4.05261,0.484045,81.706349,38.582627
2021-11-22,4682.939941,190.39,175.43,24.596565,26.694066,4.065608,0.467297,81.190476,38.582627
2021-11-23,4690.700195,190.39,175.43,24.637324,26.738301,4.058882,0.475028,81.468254,38.582627
2021-11-24,4701.459961,190.39,175.43,24.693839,26.799635,4.049593,0.485989,81.944444,38.582627
2021-11-26,4594.620117,190.39,175.43,24.132676,26.190618,4.143759,0.370382,77.738095,38.582627
2021-11-29,4655.27002,190.39,175.43,24.451232,26.536339,4.089774,0.435069,80.0,38.582627
2021-11-30,4567.0,190.39,175.43,23.987604,26.033176,4.16882,0.339319,75.873016,38.582627
2021-12-01,4513.040039,197.87,175.43,22.808107,25.725589,4.384406,0.096498,58.015873,38.30485
2021-12-02,4577.100098,197.87,175.43,23.131855,26.090749,4.323043,0.162331,60.47619,38.30485
2021-12-03,4538.430176,197.87,175.43,22.936424,25.87032,4.359878,0.121489,58.730159,38.30485
2021-12-06,4591.669922,197.87,175.43,23.205488,26.173801,4.309325,0.176195,61.269841,38.30485
2021-12-07,4686.75,197.87,175.43,23.686006,26.715784,4.221902,0.274451,70.634921,38.30485
2021-12-08,4701.209961,197.87,175.43,23.759084,26.79821,4.208916,0.288877,72.02381,38.30485
2021-12-09,4667.450195,197.87,175.43,23.588468,26.60577,4.23936,0.253116,68.571429,38.30485
2021-12-10,4712.02002,197.87,175.43,23.813716,26.85983,4.199261,0.298926,73.214286,38.30485
2021-12-13,4668.970215,197.87,175.43,23.59615,26.614434,4.237979,0.253449,68.611111,38.30485
2021-12-14,4634.089844,197.87,175.43,23.419871,26.415606,4.269878,0.216447,65.119048,38.30485
2021-12-15,4709.850098,197.87,182.91,23.80275,25.749549,4.201195,0.294865,73.015873,38.30485
2021-12-16,4668.669922,197.87,182.91,23.594632,25.52441,4.238252,0.251254,68.531746,38.30485
2021-12-17,4620.640137,197.87,182.91,23.351898,25.261824,4.282307,0.200451,63.214286,38.30485
2021-12-20,4568.02002,197.87,182.91,23.085966,24.97414,4.331636,0.144804,59.603175,38.30485
2021-12-21,4649.22998,197.87,182.91,23.496386,25.418129,4.255974,0.229067,66.111111,38.30485
2021-12-22,4696.560059,197.87,182.91,23.735584,25.676891,4.213084,0.277946,71.468254,38.30485
2021-12-23,4725.790039,197.87,182.91,23.883307,25.836696,4.187025,0.307904,74.722222,38.30485
2021-12-27,4791.189941,197.87,182.91,24.213827,26.194248,4.129872,0.375787,78.373016,38.30485
2021-12-28,4786.350098,197.87,182.91,24.189367,26.167788,4.134048,0.370099,78.214286,38.30485
2021-12-29,4793.060059,197.87,182.91,24.223278,26.204472,4.12826,0.376522,78.412698,38.30485
2021-12-30,4778.72998,197.87,182.91,24.150857,26.126127,4.14064,0.36088,77.777778,38.30485
2021-12-31,4766.180176,197.87,182.91,24.087432,26.057516,4.151543,0.347098,77.02381,38.30485
2022-01-03,4796.560059,197.883333,182.91,24.239333,26.223608,4.125526,0.378046,78.531746,36.936758
2022-01-04,4793.540039,197.883333,182.91,24.224072,26.207097,4.128125,0.374263,78.373016,36.936758
2022-01-05,4700.580078,197.883333,182.91,23.7543,25.698869,4.209764,0.275929,71.388889,36.936758
2022-01-06,4696.049805,197.883333,182.91,23.731406,25.674101,4.213825,0.270549,70.992063,36.936758
2022-01-07,4677.029785,197.883333,182.91,23.635289,25.570115,4.230962,0.249918,68.968254,36.936758
2022-01-10,4670.290039,197.883333,182.91,23.60123,25.533268,4.237067,0.242206,68.214286,36.936758
2022-01-11,4713.069824,197.883333,182.91,23.817417,25.767152,4.198608,0.286652,72.97619,36.936758
2022-01-12,4726.350098,197.883333,182.91,23.884528,25.839758,4.186811,0.300035,74.484127,36.936758
2022-01-13,4659.029785,197.883333,182.91,23.544326,25.471706,4.247308,0.22844,66.706349,36.936758
2022-01-14,4662.850098,197.883333,182.91,23.563632,25.492593,4.243828,0.231858,67.142857,36.936758
2022-01-18,4577.109863,197.883333,190.39,23.130346,24.040705,4.323325,0.140746,59.325397,36.936758
2022-01-19,4532.759766,197.883333,190.39,22.906223,23.807762,4.365626,0.093284,57.420635,36.936758
2022-01-20,4482.72998,197.883333,190.39,22.653398,23.544987,4.414349,0.039794,54.801587,36.936758
2022-01-21,4397.939941,197.883333,190.39,22.224913,23.099637,4.499455,-0.050462,47.539683,36.936758
2022-01-24,4410.129883,197.883333,190.39,22.286515,23.163663,4.487018,-0.038191,48.611111,36.936758
2022-01-25,4356.450195,197.883333,190.39,22.015246,22.881718,4.542307,-0.095615,44.484127,36.936758
2022-01-26,4349.930176,197.883333,190.39,21.982297,22.847472,4.549115,-0.103143,44.166667,36.936758
2022-01-27,4326.509766,197.883333,190.39,21.863942,22.724459,4.573741,-0.128578,43.055556,36.936758
2022-01-28,4431.850098,197.883333,190.39,22.396278,23.277746,4.465028,-0.017569,50.357143,36.936758
2022-01-31,4515.549805,197.883333,190.39,22.819253,23.717369,4.382264,0.07055,56.746032,36.936758
2022-02-01,4546.540039,197.896667,190.39,22.974313,23.880141,4.352687,0.102483,57.698413,35.287149
2022-02-02,4589.379883,197.896667,190.39,23.190789,24.105152,4.312057,0.147328,60.0,35.287149
2022-02-03,4477.439941,197.896667,190.39,22.625141,23.517201,4.419862,0.027875,54.166667,35.287149
2022-02-04,4500.529785,197.896667,190.39,22.741817,23.638478,4.397186,0.051781,55.992063,35.287149
2022-02-07,4483.870117,197.896667,190.39,22.657633,23.550975,4.413524,0.033461,54.722222,35.287149
2022-02-08,4521.540039,197.896667,190.39,22.847985,23.748832,4.376754,0.07291,56.785714,35.287149
2022-02-09,4587.180176,197.896667,190.39,23.179674,24.093598,4.314125,0.14213,59.84127,35.287149
2022-02-10,4504.080078,197.896667,190.39,22.759757,23.657125,4.39372,0.053105,56.190476,35.287149
2022-02-11,4418.640137,197.896667,190.39,22.328017,23.208363,4.478678,-0.038454,48.730159,35.287149
2022-02-14,4401.669922,197.896667,197.87,22.242264,22.245262,4.495945,-0.057129,47.460317,35.287149
2022-02-15,4471.069824,197.896667,197.87,22.592952,22.595996,4.426159,0.016213,53.412698,35.287149
2022-02-16,4475.009766,197.896667,197.87,22.612861,22.615908,4.422262,0.019814,53.690476,35.287149
2022-02-17,4380.259766,197.896667,197.87,22.134075,22.137059,4.517921,-0.081844,45.357143,35.287149
2022-02-18,4348.870117,197.896667,197.87,21.975459,21.978421,4.550531,-0.115953,43.452381,35.287149
2022-02-22,4304.759766,197.896667,197.87,21.752563,21.755495,4.597159,-0.163642,41.507937,35.287149
2022-02-23,4225.5,197.896667,197.87,21.352052,21.35493,4.683391,-0.24889,37.936508,35.287149
2022-02-24,4288.700195,197.896667,197.87,21.671412,21.674333,4.614374,-0.181964,40.793651,35.287149
2022-02-25,4384.649902,197.896667,197.87,22.156259,22.159245,4.513397,-0.080005,45.714286,35.287149
2022-02-28,4373.939941,197.896667,197.87,22.102141,22.105119,4.524449,-0.092053,44.761905,35.287149
2022-03-01,4306.259766,197.91,197.87,21.758677,21.763076,4.595868,-0.165366,41.468254,34.270799
2022-03-02,4386.540039,197.91,197.87,22.164317,22.168798,4.511756,-0.08004,45.793651,34.270799
2022-03-03,4363.490234,197.91,197.87,22.047851,22.052308,4.535589,-0.105307,44.087302,34.270799
2022-03-04,4328.870117,197.91,197.87,21.872923,21.877344,4.571863,-0.142988,42.460317,34.270799
2022-03-07,4201.089844,197.91,197.87,21.227274,21.231565,4.71092,-0.28052,36.388889,34.270799
2022-03-08,4170.700195,197.91,197.87,21.073721,21.077981,4.745246,-0.313706,35.396825,34.270799
2022-03-09,4277.879883,197.91,197.87,21.615279,21.619649,4.626357,-0.199364,40.238095,34.270799
2022-03-10,4259.52002,197.91,197.87,21.52251,21.526861,4.646298,-0.219705,38.888889,34.270799
2022-03-11,4204.310059,197.91,197.87,21.243545,21.24784,4.707312,-0.279606,36.507937,34.270799
2022-03-14,4173.109863,197.91,197.87,21.085897,21.09016,4.742506,-0.313731,35.47619,34.270799
2022-03-15,4262.450195,197.91,197.87,21.537316,21.54167,4.643104,-0.218342,39.047619,34.270799
2022-03-16,4357.859863,197.91,197.87,22.019402,22.023853,4.541449,-0.116383,43.769841,34.270799
2022-03-17,4411.669922,197.91,197.883333,22.291294,22.294298,4.486056,-0.059088,48.134921,34.270799
2022-03-18,4463.120117,197.91,197.883333,22.551261,22.5543,4.434342,-0.00431,52.579365,34.270799
2022-03-21,4461.180176,197.91,197.883333,22.541459,22.544497,4.43627,-0.006967,52.460317,34.270799
2022-03-22,4511.609863,197.91,197.883333,22.79627,22.799342,4.386682,0.046767,56.428571,34.270799
2022-03-23,4456.240234,197.91,197.883333,22.516499,22.519533,4.441188,-0.013441,52.02381,34.270799
2022-03-24,4520.160156,197.91,197.883333,22.839473,22.842551,4.378385,0.054875,56.666667,34.270799
2022-03-25,4543.060059,197.91,197.883333,22.955182,22.958275,4.356315,0.078994,57.539683,34.270799
2022-03-28,4575.52002,197.91,197.883333,23.119196,23.122311,4.32541,0.113425,59.087302,34.270799
2022-03-29,4631.600098,197.91,197.883333,23.402557,23.405711,4.273037,0.173361,63.849206,34.270799
2022-03-30,4602.450195,197.91,197.883333,23.255269,23.258402,4.300101,0.141335,60.674603,34.270799
2022-03-31,4530.410156,197.91,197.883333,22.891264,22.894349,4.368479,0.062979,56.984127,34.270799
2022-04-01,4545.859863,196.026667,197.883333,23.190007,22.972424,4.312202,0.126281,59.880952,33.889165
2022-04-04,4582.640137,196.026667,197.883333,23.377636,23.158293,4.277592,0.165841,63.134921,33.889165
2022-04-05,4525.120117,196.026667,197.883333,23.084207,22.867616,4.331966,0.102487,58.531746,33.889165
2022-04-06,4481.149902,196.026667,197.883333,22.859899,22.645414,4.374472,0.053915,56.468254,33.889165
2022-04-07,4500.209961,196.026667,197.883333,22.957131,22.741733,4.355945,0.074175,57.301587,33.889165
2022-04-08,4488.279785,196.026667,197.883333,22.896271,22.681444,4.367523,0.060562,56.865079,33.889165
2022-04-11,4412.529785,196.026667,197.883333,22.509844,22.298643,4.442501,-0.022835,51.428571,33.889165
2022-04-12,4397.450195,196.026667,197.883333,22.432918,22.222438,4.457735,-0.039924,50.119048,33.889165
2022-04-13,4446.589844,196.026667,197.883333,22.683597,22.470765,4.408472,0.013233,54.603175,33.889165
2022-04-14,4392.589844,196.026667,197.883333,22.408124,22.197877,4.462667,-0.046496,49.404762,33.889165
2022-04-18,4391.689941,196.026667,197.896667,22.403533,22.191834,4.463582,-0.048073,49.285714,33.889165
2022-04-19,4462.209961,196.026667,197.896667,22.76328,22.548181,4.39304,0.028596,55.674603,33.889165
2022-04-20,4459.450195,196.026667,197.896667,22.749202,22.534236,4.395759,0.024964,55.47619,33.889165
2022-04-21,4393.660156,196.026667,197.896667,22.413584,22.20179,4.46158,-0.047783,49.603175,33.889165
